NEIGHBORHOOD,ZIP_CODE,PROP_TYPE,SQUARE_FEET,LOT_SIZE,NO_BEDROOMS,TOTAL_BATHS,TOTAL_PARKING_RN,FURNISHED_RN,PETS_ALLOWED_RN,SEC_DEPOSIT_RN,TERM_OF_RENTAL_RN,RENT_FEE_INCLUDES_RN,RENTAL_TERMS_RN,LIST_PRICE,Predicted_Rent
Indian Heights,2532,SF,682,0.01,2,1,0,nan,nan,nan,nan,nan,nan,384500.0,
nan,2649,CC,580,0.0,1,1,0,nan,nan,nan,nan,nan,nan,579000.0,3285.7601518409097
nan,1854,SF,1271,2614.0,3,2,0,nan,nan,nan,nan,nan,nan,429900.0,5753.574545261905
nan,1930,CC,2683,,3,4,0,nan,nan,nan,nan,nan,nan,2400000.0,7132.597911995519
nan,1850,MF,3248,5227.0,9,3,0,nan,nan,nan,nan,nan,nan,749000.0,7016.99203304422
nan,1841,SF,2052,0.08,4,3,0,nan,nan,nan,nan,nan,nan,529900.0,6518.794038732351
nan,1952,SF,2453,5001.0,4,3,0,nan,nan,nan,nan,nan,nan,925000.0,6920.291438586228
nan,1862,SF,3352,50233.0,4,4,0,nan,nan,nan,nan,nan,nan,989000.0,7601.291481204014
nan,2151,SF,1008,5184.0,3,1,0,nan,nan,nan,nan,nan,nan,575000.0,3979.40353716375
nan,1835,MF,2880,6878.0,7,3,0,nan,nan,nan,nan,nan,nan,749900.0,7089.175669156487
nan,1604,MF,3732,4880.0,8,3,0,nan,nan,nan,nan,nan,nan,649800.0,6937.610637281337
nan,1602,MF,3359,7200.0,5,3,0,nan,nan,nan,nan,nan,nan,599900.0,7050.507995534897
nan,1606,SF,2000,6183.0,4,3,0,nan,nan,nan,nan,nan,nan,599900.0,6990.646274801193
nan,2186,SF,2103,21070.0,3,3,0,nan,nan,nan,nan,nan,nan,1095000.0,5588.542721843047
nan,2379,CC,1665,,2,2,0,nan,nan,nan,nan,nan,nan,668000.0,4874.546749040631
nan,2532,SF,602,1625.0,1,1,0,nan,nan,nan,nan,nan,nan,329900.0,3472.408911368768
nan,2341,SF,1540,30530.0,3,1,0,nan,nan,nan,nan,nan,nan,550000.0,4180.18703958969
nan,2332,SF,4240,40314.0,4,3,0,nan,nan,nan,nan,nan,nan,1475000.0,6055.341035281174
nan,2571,SF,2314,31385.0,4,3,0,nan,nan,nan,nan,nan,nan,639900.0,5998.258202278922
nan,1568,SF,1385,28750.0,3,2,0,nan,nan,nan,nan,nan,nan,479000.0,6130.158908230847
nan,2478,MF,2473,3719.0,5,2,0,nan,nan,nan,nan,nan,nan,1159900.0,5373.876916083161
nan,1876,SF,1768,25540.0,4,2,0,nan,nan,nan,nan,nan,nan,649900.0,6060.308751889352
nan,3811,CC,2155,,2,3,0,nan,nan,nan,nan,nan,nan,499728.0,5035.0996708322355
nan,1832,SF,1750,21601.0,2,2,0,nan,nan,nan,nan,nan,nan,399900.0,6075.962806005322
nan,1844,SF,2732,10106.0,4,4,0,nan,nan,nan,nan,nan,nan,549900.0,7471.240426914526
nan,1826,CC,1280,,2,2,0,nan,nan,nan,nan,nan,nan,385000.0,5070.554662396931
nan,1852,CC,902,,2,1,0,nan,nan,nan,nan,nan,nan,269000.0,3735.6719175178214
nan,1056,SF,1350,10890.0,4,2,0,nan,nan,nan,nan,nan,nan,369999.0,6050.906241769339
nan,1852,CC,1375,,2,2,0,nan,nan,nan,nan,nan,nan,400000.0,5207.409565771989
nan,1960,CC,939,,2,1,0,nan,nan,nan,nan,nan,nan,425000.0,3734.639353971036
nan,2638,SF,2158,0.0,3,3,0,nan,nan,nan,nan,nan,nan,998000.0,5177.66830098153
nan,2769,SF,2161,62178.0,4,3,0,nan,nan,nan,nan,nan,nan,739999.0,6047.78044089441
nan,1824,SF,2153,62726.0,3,2,0,nan,nan,nan,nan,nan,nan,725000.0,6674.097376622587
nan,1886,SF,1326,17990.0,3,2,0,nan,nan,nan,nan,nan,nan,565000.0,6127.574059513474
nan,1886,SF,3200,40079.0,5,3,0,nan,nan,nan,nan,nan,nan,1395000.0,7340.484061520863
nan,1376,SF,2910,7362.0,4,3,0,nan,nan,nan,nan,nan,nan,479900.0,6998.287200853127
nan,1938,CC,1800,0.0,3,3,0,nan,nan,nan,nan,nan,nan,630000.0,6394.856371158174
nan,1915,SF,2250,5029.0,4,3,0,nan,nan,nan,nan,nan,nan,1099000.0,6940.709359098455
nan,1982,SF,1512,8912.0,4,2,0,nan,nan,nan,nan,nan,nan,749000.0,5903.326325100958
nan,1845,SF,1568,45738.0,4,2,0,nan,nan,nan,nan,nan,nan,699900.0,6045.257457454051
nan,1604,MF,3582,5000.0,6,3,0,nan,nan,nan,nan,nan,nan,359900.0,7025.362104550273
nan,2127,MF,3579,2324.0,9,5,0,nan,nan,nan,nan,nan,nan,1995000.0,5373.775124355778
nan,2726,SF,1152,6098.0,3,2,0,nan,nan,nan,nan,nan,nan,449900.0,5372.795112201308
nan,2726,SF,1175,15246.0,2,1,0,nan,nan,nan,nan,nan,nan,500000.0,4013.636848014223
nan,1520,SF,3747,23958.0,3,3,0,nan,nan,nan,nan,nan,nan,764900.0,7431.469100317174
nan,2301,MF,2876,9601.0,8,2,0,nan,nan,nan,nan,nan,nan,699000.0,5512.735574059343
nan,2478,SF,3196,7397.0,3,2,0,nan,nan,nan,nan,nan,nan,1350000.0,5388.447485543003
nan,1606,SF,1482,8100.0,2,1,0,nan,nan,nan,nan,nan,nan,399900.0,4302.626505367027
nan,1702,SF,783,4574.0,2,1,0,nan,nan,nan,nan,nan,nan,414990.0,4190.380672880731
nan,1522,SF,2818,67518.0,4,3,0,nan,nan,nan,nan,nan,nan,850000.0,7283.6290267723225
nan,2360,CC,941,,2,2,0,nan,nan,nan,nan,nan,nan,320000.0,4838.460832260906
nan,2537,SF,1505,21344.0,2,2,0,nan,nan,nan,nan,nan,nan,599900.0,5541.350932777881
nan,2116,CC,1205,1277.0,3,3,0,nan,nan,nan,nan,nan,nan,1370000.0,6018.819810624899
nan,2554,SF,2986,27442.0,3,2,0,nan,nan,nan,nan,nan,nan,3495000.0,5602.703993424269
nan,2135,CC,743,743.0,2,1,0,nan,nan,nan,nan,nan,nan,588000.0,3707.230075114308
nan,2111,CC,685,,1,1,0,nan,nan,nan,nan,nan,nan,569000.0,3433.474399616758
AKA: 280 High Street WINCHESTER,2421,SF,6259,36095.0,6,5,0,nan,nan,nan,nan,nan,nan,1995000.0,
nan,1890,SF,6259,36095.0,6,5,0,nan,nan,nan,nan,nan,nan,1995000.0,7595.192997985319
nan,2494,SF,1632,13939.0,4,2,0,nan,nan,nan,nan,nan,nan,899900.0,5615.803145102454
nan,1982,SF,2257,80150.0,4,2,0,nan,nan,nan,nan,nan,nan,989000.0,6475.726873604233
nan,2130,CC,928,928.0,2,1,0,nan,nan,nan,nan,nan,nan,599000.0,3425.2239508083053
nan,2467,CC,1165,1165.0,2,2,0,nan,nan,nan,nan,nan,nan,529000.0,5046.870780915527
nan,1952,CC,909,,2,1,0,nan,nan,nan,nan,nan,nan,340000.0,3735.1743712488583
nan,2125,CC,1106,,2,2,0,nan,nan,nan,nan,nan,nan,575000.0,4436.391531257962
nan,2780,SF,1420,33541.0,3,2,0,nan,nan,nan,nan,nan,nan,540000.0,5610.151282150313
nan,2740,SF,1297,3899.0,3,1,0,nan,nan,nan,nan,nan,nan,275000.0,3987.452652988995
nan,2764,SF,1144,18730.0,4,2,0,nan,nan,nan,nan,nan,nan,530000.0,5514.041742410384
nan,2180,CC,918,,2,1,0,nan,nan,nan,nan,nan,nan,410000.0,3555.320936728406
nan,2124,MF,3384,4827.0,9,3,0,nan,nan,nan,nan,nan,nan,1199900.0,5598.739023159278
nan,2339,SF,3545,30928.0,4,4,0,nan,nan,nan,nan,nan,nan,1590000.0,6142.340162994007
Ice House,2050,SF,3975,11724.0,4,3,0,nan,nan,nan,nan,nan,nan,1200000.0,
nan,2673,SF,1008,10454.0,2,1,0,nan,nan,nan,nan,nan,nan,410000.0,3998.766031237756
nan,1013,SF,1214,7875.0,3,2,0,nan,nan,nan,nan,nan,nan,299900.0,5927.737121211172
nan,2743,SF,1066,9897.0,3,1,0,nan,nan,nan,nan,nan,nan,424900.0,4082.9090136102814
nan,2478,CC,1182,,2,1,0,nan,nan,nan,nan,nan,nan,672500.0,3571.4756383197596
Colonial Park,2180,SF,2996,13621.0,4,3,0,nan,nan,nan,nan,nan,nan,1025000.0,
nan,2130,CC,1000,3740.0,2,2,0,nan,nan,nan,nan,nan,nan,580000.0,4888.036222541695
nan,2769,SF,720,10019.0,2,1,0,nan,nan,nan,nan,nan,nan,299900.0,3998.6961457104894
nan,1453,SF,1478,2648.0,3,2,0,nan,nan,nan,nan,nan,nan,349990.0,5949.257994397008
nan,1529,SF,2500,161999.0,4,2,0,nan,nan,nan,nan,nan,nan,525000.0,6574.381854589383
nan,1060,CC,605,,1,1,0,nan,nan,nan,nan,nan,nan,220000.0,3276.322267488548
nan,1020,CC,1280,,2,2,0,nan,nan,nan,nan,nan,nan,249900.0,5070.554662396931
nan,1085,SF,2340,21400.0,5,4,0,nan,nan,nan,nan,nan,nan,509900.0,7590.338573150253
nan,1008,SF,2280,47916.0,4,3,0,nan,nan,nan,nan,nan,nan,515000.0,7190.5212161875625
nan,1030,SF,1017,15591.0,3,1,0,nan,nan,nan,nan,nan,nan,299000.0,4511.164895271547
nan,1923,CC,738,,1,1,0,nan,nan,nan,nan,nan,nan,325000.0,3385.0658306942005
nan,2109,CC,944,944.0,2,1,0,nan,nan,nan,nan,nan,nan,1100000.0,3907.847827173376
nan,2184,SF,840,9283.0,2,1,0,nan,nan,nan,nan,nan,nan,509900.0,3999.755533919764
nan,1040,MF,2415,5502.0,6,4,0,nan,nan,nan,nan,nan,nan,310000.0,7409.277959395521
nan,1085,MF,5394,4140.0,4,3,0,nan,nan,nan,nan,nan,nan,359900.0,6762.170174063574
nan,1095,SF,2742,35092.0,4,3,0,nan,nan,nan,nan,nan,nan,695000.0,7289.830463372154
nan,1075,SF,2520,41121.0,4,3,0,nan,nan,nan,nan,nan,nan,580000.0,7288.8555873525165
nan,1020,SF,1348,7633.0,3,2,0,nan,nan,nan,nan,nan,nan,279000.0,5958.670902986109
nan,1095,SF,1410,18400.0,3,2,0,nan,nan,nan,nan,nan,nan,299000.0,6288.521000512905
nan,1109,MF,1876,4901.0,5,2,0,nan,nan,nan,nan,nan,nan,339000.0,6284.7957037329925
nan,1108,MF,2966,13220.0,5,3,0,nan,nan,nan,nan,nan,nan,340000.0,7325.270388431682
nan,1119,MF,1728,5502.0,4,4,0,nan,nan,nan,nan,nan,nan,359900.0,6870.557471804335
nan,1109,MF,3700,4791.0,10,6,0,nan,nan,nan,nan,nan,nan,497000.0,7271.358506258049
nan,1013,SF,1648,7562.0,3,2,0,nan,nan,nan,nan,nan,nan,380000.0,6115.448188815701
nan,1104,SF,942,5833.0,2,1,0,nan,nan,nan,nan,nan,nan,250000.0,4244.87214146272
nan,1069,MF,2375,10454.0,6,2,0,nan,nan,nan,nan,nan,nan,349900.0,6540.87824278059
nan,1020,SF,1554,6534.0,3,2,0,nan,nan,nan,nan,nan,nan,289900.0,6063.126246240845
nan,1085,MF,2272,7200.0,4,2,0,nan,nan,nan,nan,nan,nan,340000.0,6299.791660820472
nan,1106,SF,2397,33920.0,4,3,0,nan,nan,nan,nan,nan,nan,634900.0,7300.884129139631
nan,1129,SF,922,43499.0,3,1,0,nan,nan,nan,nan,nan,nan,284900.0,4517.653321413373
nan,1095,SF,933,10248.0,3,2,0,nan,nan,nan,nan,nan,nan,189900.0,5909.12386411948
nan,1904,SF,1363,6512.0,3,2,0,nan,nan,nan,nan,nan,nan,620000.0,5902.279126507197
nan,1960,SF,1214,5510.0,3,2,0,nan,nan,nan,nan,nan,nan,569900.0,5821.9286521839485
nan,1902,CC,992,10236.0,2,2,0,nan,nan,nan,nan,nan,nan,269900.0,5723.702640115331
nan,2370,SF,1163,8500.0,3,1,0,nan,nan,nan,nan,nan,nan,459900.0,4075.5797217049408
nan,1906,SF,1339,7662.0,3,2,0,nan,nan,nan,nan,nan,nan,499900.0,5961.475088632944
Barnard Hill Estates,1505,SF,4860,142441.0,5,5,0,nan,nan,nan,nan,nan,nan,1994000.0,
nan,1863,SF,1335,44100.0,3,1,0,nan,nan,nan,nan,nan,nan,350000.0,4628.866777463694
nan,2830,SF,1497,88862.0,2,1,0,nan,nan,nan,nan,nan,nan,419900.0,4137.2955207826035
nan,2360,CC,1320,,2,2,0,nan,nan,nan,nan,nan,nan,489000.0,4923.331922203973
nan,2072,CC,1600,,2,2,0,nan,nan,nan,nan,nan,nan,494900.0,5174.783983095227
nan,1854,SF,961,8712.0,3,1,0,nan,nan,nan,nan,nan,nan,489900.0,4431.576942956663
nan,1906,SF,2016,10001.0,4,3,0,nan,nan,nan,nan,nan,nan,699900.0,7190.023490754205
nan,2301,SF,1193,12001.0,4,2,0,nan,nan,nan,nan,nan,nan,515000.0,5466.328267226041
nan,2135,CC,619,619.0,1,1,0,nan,nan,nan,nan,nan,nan,389900.0,3477.063570828577
nan,2135,SF,1832,5800.0,4,3,0,nan,nan,nan,nan,nan,nan,1100000.0,5698.391366230941
nan,2638,SF,1152,26572.0,3,1,0,nan,nan,nan,nan,nan,nan,495000.0,4087.1346388564953
nan,2338,SF,1064,43560.0,3,2,0,nan,nan,nan,nan,nan,nan,525000.0,5458.3461864951405
nan,2093,SF,1402,9600.0,2,2,0,nan,nan,nan,nan,nan,nan,595000.0,5907.365338403315
nan,1516,SF,1393,191664.0,2,1,0,nan,nan,nan,nan,nan,nan,489000.0,4468.850060646622
nan,2780,MF,1760,10019.0,3,3,0,nan,nan,nan,nan,nan,nan,499900.0,5680.469109568279
Matthew Estates,2048,SF,2258,30008.0,4,3,0,nan,nan,nan,nan,nan,nan,809995.0,
Montrose,1880,SF,1769,12898.0,3,3,0,nan,nan,nan,nan,nan,nan,749900.0,
nan,1534,SF,1429,50094.0,3,1,0,nan,nan,nan,nan,nan,nan,457500.0,4615.756187889259
nan,1030,SF,3204,143748.0,6,4,0,nan,nan,nan,nan,nan,nan,529900.0,7698.670000801159
nan,1104,SF,1391,5001.0,3,3,0,nan,nan,nan,nan,nan,nan,225000.0,6767.433178843954
Wonderful!,1118,SF,2034,17084.0,4,3,0,nan,nan,nan,nan,nan,nan,364900.0,
nan,1129,SF,1080,15621.0,3,2,0,nan,nan,nan,nan,nan,nan,295000.0,6003.567857507693
nan,1005,SF,2120,30000.0,5,3,0,nan,nan,nan,nan,nan,nan,414900.0,7272.9286708896525
nan,1510,MF,3268,5194.0,9,3,0,nan,nan,nan,nan,nan,nan,699900.0,7016.99203304422
nan,1510,SF,2028,14884.0,4,2,0,nan,nan,nan,nan,nan,nan,450000.0,6495.363052507774
nan,1602,SF,1404,9625.0,3,2,0,nan,nan,nan,nan,nan,nan,479900.0,6129.233198411415
nan,1510,SF,1160,190062.0,3,2,0,nan,nan,nan,nan,nan,nan,325000.0,6001.669374227624
nan,1001,MF,2316,12338.0,6,2,0,nan,nan,nan,nan,nan,nan,577000.0,6556.674286808338
nan,1108,MF,3715,4848.0,7,2,0,nan,nan,nan,nan,nan,nan,355000.0,6223.705107095257
nan,1118,SF,966,12724.0,3,2,0,nan,nan,nan,nan,nan,nan,290000.0,5909.746473365594
nan,1028,SF,1360,13000.0,3,1,0,nan,nan,nan,nan,nan,nan,309900.0,4613.200700556405
nan,1464,CC,1160,958320.0,2,2,0,nan,nan,nan,nan,nan,nan,324000.0,5799.972198184172
nan,1843,SF,1850,7240.0,3,2,0,nan,nan,nan,nan,nan,nan,550000.0,6513.1058991782265
nan,1970,CC,2760,7183.0,3,4,0,nan,nan,nan,nan,nan,nan,869900.0,7590.709787738558
nan,2382,SF,1240,8250.0,3,1,0,nan,nan,nan,nan,nan,nan,499000.0,4074.8654357474734
nan,1757,SF,1326,12654.0,3,2,0,nan,nan,nan,nan,nan,nan,300000.0,6106.894410233766
nan,1757,CC,1086,,3,2,0,nan,nan,nan,nan,nan,nan,395000.0,5322.787236271979
nan,1521,SF,1324,6534.0,2,2,0,nan,nan,nan,nan,nan,nan,199000.0,5719.4965821987535
nan,1569,SF,1371,63162.0,3,1,0,nan,nan,nan,nan,nan,nan,469900.0,4626.408183587651
Montserrat,1915,SF,1552,15730.0,3,1,0,nan,nan,nan,nan,nan,nan,615000.0,
nan,1921,SF,2314,65340.0,4,2,0,nan,nan,nan,nan,nan,nan,599000.0,6475.726873604233
nan,1930,CC,1033,,2,2,0,nan,nan,nan,nan,nan,nan,599000.0,5035.22202752136
nan,1923,CC,1223,,3,1,0,nan,nan,nan,nan,nan,nan,460000.0,3968.6790418586365
nan,1915,SF,2116,6769.0,4,2,0,nan,nan,nan,nan,nan,nan,549900.0,6268.518198803242
nan,1960,SF,2634,8242.0,4,3,0,nan,nan,nan,nan,nan,nan,799000.0,7008.903852832464
nan,1923,SF,1848,8002.0,2,1,0,nan,nan,nan,nan,nan,nan,588888.0,4271.681177899811
nan,1860,CC,1280,,2,2,0,nan,nan,nan,nan,nan,nan,429900.0,5070.554662396931
nan,2186,SF,3907,26702.0,4,5,0,nan,nan,nan,nan,nan,nan,2475000.0,5967.092115476051
nan,2170,CC,760,760.0,2,1,0,nan,nan,nan,nan,nan,nan,419000.0,3640.6777584106258
nan,2368,CC,2840,,3,4,0,nan,nan,nan,nan,nan,nan,699900.0,5172.538716591909
nan,2767,CC,2440,,3,3,0,nan,nan,nan,nan,nan,nan,663000.0,5112.287737177312
nan,1503,SF,1229,226252.0,3,1,0,nan,nan,nan,nan,nan,nan,350000.0,4512.210127160663
nan,1876,SF,3310,34625.0,4,4,0,nan,nan,nan,nan,nan,nan,1275000.0,7607.492917803846
nan,1034,SF,2460,1288940.0,3,3,0,nan,nan,nan,nan,nan,nan,599999.0,7502.540669282755
nan,2188,SF,1200,17143.0,3,2,0,nan,nan,nan,nan,nan,nan,575000.0,5432.440446303266
nan,1089,MF,2638,9220.0,6,2,0,nan,nan,nan,nan,nan,nan,374900.0,6384.514339362388
nan,1030,SF,1730,28291.0,3,2,0,nan,nan,nan,nan,nan,nan,349987.0,6280.454016891084
nan,1867,CC,836,,2,1,0,nan,nan,nan,nan,nan,nan,274000.0,3734.5924240923405
nan,2148,CC,1001,,2,1,0,nan,nan,nan,nan,nan,nan,369900.0,3581.848457273457
nan,2021,CC,873,,2,1,0,nan,nan,nan,nan,nan,nan,375000.0,3730.365578174835
nan,1982,SF,2480,13499.0,4,3,0,nan,nan,nan,nan,nan,nan,884000.0,7276.17859070576
nan,2144,CC,897,,2,1,0,nan,nan,nan,nan,nan,nan,649900.0,3551.666335442731
nan,1821,MF,2194,11300.0,6,2,0,nan,nan,nan,nan,nan,nan,679000.0,6567.165923473378
nan,1949,SF,2528,46174.0,3,2,0,nan,nan,nan,nan,nan,nan,759900.0,6764.827018552299
nan,1702,SF,1128,12807.0,2,2,0,nan,nan,nan,nan,nan,nan,529900.0,5797.609768635932
nan,1867,SF,1840,14327.0,3,2,0,nan,nan,nan,nan,nan,nan,699000.0,6697.683587884747
nan,2148,SF,1668,3816.0,4,3,0,nan,nan,nan,nan,nan,nan,669999.0,5739.482348730524
nan,2445,CC,1283,2621.0,3,2,0,nan,nan,nan,nan,nan,nan,1025000.0,5381.3873058175595
nan,2182,MF,3150,0.03,5,3,0,nan,nan,nan,nan,nan,nan,1599900.0,5459.230089292561
nan,1985,SF,1872,17424.0,3,2,0,nan,nan,nan,nan,nan,nan,749900.0,6679.412466039037
Colby Pond,3819,SF,2406,68389.0,4,3,0,nan,nan,nan,nan,nan,nan,649900.0,
nan,2536,SF,1453,12650.0,3,3,0,nan,nan,nan,nan,nan,nan,675000.0,5669.692580444251
nan,1905,SF,1032,5800.0,3,1,0,nan,nan,nan,nan,nan,nan,499900.0,4367.728300161896
Wood End,1867,SF,3194,24755.0,4,2,0,nan,nan,nan,nan,nan,nan,1295000.0,
nan,2180,SF,1632,6399.0,3,2,0,nan,nan,nan,nan,nan,nan,645000.0,5357.650360951389
nan,1945,SF,4577,16422.0,5,5,0,nan,nan,nan,nan,nan,nan,1550000.0,7564.550704706744
nan,1930,SF,9846,17339.0,3,6,0,nan,nan,nan,nan,nan,nan,4999000.0,7721.380330418779
nan,1938,SF,2546,43996.0,4,3,0,nan,nan,nan,nan,nan,nan,849900.0,7288.8555873525165
nan,1464,SF,2908,123275.0,3,2,0,nan,nan,nan,nan,nan,nan,624900.0,6748.983805992768
nan,1718,CC,2113,,3,3,0,nan,nan,nan,nan,nan,nan,519000.0,6823.429445829398
nan,1460,SF,3163,44867.0,3,4,0,nan,nan,nan,nan,nan,nan,998500.0,7829.812681908904
nan,1474,SF,2090,16000.0,4,2,0,nan,nan,nan,nan,nan,nan,445000.0,6493.900553082027
nan,1462,SF,934,11761.0,2,1,0,nan,nan,nan,nan,nan,nan,344900.0,4362.918963969607
nan,2536,CC,1666,,2,3,0,nan,nan,nan,nan,nan,nan,660000.0,5038.975725620818
nan,1746,SF,1667,19602.0,3,2,0,nan,nan,nan,nan,nan,nan,650000.0,6281.475861772438
nan,1776,SF,1594,17500.0,3,2,0,nan,nan,nan,nan,nan,nan,679900.0,6287.146416135725
nan,2054,MF,2299,9583.0,5,3,0,nan,nan,nan,nan,nan,nan,795000.0,7103.125008037403
nan,2038,SF,1170,7758.0,3,1,0,nan,nan,nan,nan,nan,nan,475000.0,4430.337287590091
nan,1562,SF,1664,10200.0,2,4,0,nan,nan,nan,nan,nan,nan,699900.0,7063.31486660572
nan,1915,CC,1100,,3,2,0,nan,nan,nan,nan,nan,nan,449900.0,5322.109697921903
nan,2571,CC,1420,,3,2,0,nan,nan,nan,nan,nan,nan,454900.0,4995.677832503283
nan,1923,MF,2348,8002.0,4,2,0,nan,nan,nan,nan,nan,nan,779900.0,6297.706834319984
nan,2066,SF,1273,43560.0,2,3,0,nan,nan,nan,nan,nan,nan,750000.0,6117.143682421282
Saquish,2360,SF,1080,4791.0,3,1,0,nan,nan,nan,nan,nan,nan,450000.0,
nan,2780,SF,4392,98010.0,5,3,0,nan,nan,nan,nan,nan,nan,550000.0,6116.664472046897
nan,1038,SF,3527,88997.0,4,3,0,nan,nan,nan,nan,nan,nan,639000.0,7274.411787159725
nan,1060,CC,1197,,2,2,0,nan,nan,nan,nan,nan,nan,269900.0,5043.881819890551
nan,1062,SF,1712,80542.0,4,1,0,nan,nan,nan,nan,nan,nan,350000.0,4677.94013639916
nan,1060,SF,1230,11238.0,3,2,0,nan,nan,nan,nan,nan,nan,499900.0,5987.691679619686
nan,1062,SF,2839,40581.0,3,3,0,nan,nan,nan,nan,nan,nan,729900.0,7512.150227477214
nan,2648,SF,2388,46609.0,3,3,0,nan,nan,nan,nan,nan,nan,890000.0,5687.237449607992
nan,3076,SF,1944,77972.0,2,2,0,nan,nan,nan,nan,nan,nan,579900.0,5517.999511740729
nan,1069,SF,1056,20038.0,2,2,0,nan,nan,nan,nan,nan,nan,289900.0,5806.554621095287
nan,2124,MF,3306,2657.0,9,4,0,nan,nan,nan,nan,nan,nan,1250000.0,5856.775514185061
nan,2703,SF,1840,0.0,3,1,0,nan,nan,nan,nan,nan,nan,499999.0,3628.000852111181
nan,1581,SF,4800,33755.0,4,3,0,nan,nan,nan,nan,nan,nan,1350000.0,7198.563675594809
nan,1545,SF,4247,13140.0,4,4,0,nan,nan,nan,nan,nan,nan,1299999.0,7506.244326572312
nan,1833,SF,2400,24829.0,3,2,0,nan,nan,nan,nan,nan,nan,719900.0,6777.314321670982
nan,1581,SF,3277,41877.0,5,3,0,nan,nan,nan,nan,nan,nan,1575000.0,7340.484061520863
nan,1516,SF,1728,0.0,4,1,0,nan,nan,nan,nan,nan,nan,415000.0,4007.9559125538863
nan,2748,SF,1566,0.09,3,3,0,nan,nan,nan,nan,nan,nan,599900.0,5272.517271838218
nan,2740,SF,5391,22764.0,7,7,0,nan,nan,nan,nan,nan,nan,1250000.0,6150.44511784345
nan,2719,SF,1555,15294.0,4,2,0,nan,nan,nan,nan,nan,nan,399900.0,5659.175198261811
nan,2747,SF,1200,4791.0,2,1,0,nan,nan,nan,nan,nan,nan,344900.0,3901.9866660371417
nan,2125,CC,1325,1325.0,3,2,0,nan,nan,nan,nan,nan,nan,560000.0,4774.345749905455
nan,2673,CC,1318,,2,2,0,nan,nan,nan,nan,nan,nan,425000.0,4913.856043165461
nan,1776,CC,1592,0.0,1,2,0,nan,nan,nan,nan,nan,nan,559000.0,4669.11709719178
White Pond/Willard School Area,1742,SF,2086,10871.0,4,2,0,nan,nan,nan,nan,nan,nan,949000.0,
nan,1510,MF,2695,13207.0,7,3,0,nan,nan,nan,nan,nan,nan,739900.0,7366.073935506939
nan,1510,MF,3946,9600.0,10,4,0,nan,nan,nan,nan,nan,nan,825000.0,7375.56115089159
nan,1773,SF,3512,150657.0,6,3,0,nan,nan,nan,nan,nan,nan,1875000.0,7371.7903067568695
nan,1886,SF,1516,5009.0,3,1,0,nan,nan,nan,nan,nan,nan,550000.0,4357.767172058835
nan,1742,SF,1974,34681.0,3,3,0,nan,nan,nan,nan,nan,nan,1250000.0,7430.5815783469
nan,1775,SF,3614,102802.0,4,3,0,nan,nan,nan,nan,nan,nan,969990.0,7274.411787159725
nan,1778,CC,1832,,3,3,0,nan,nan,nan,nan,nan,nan,765000.0,6806.298744699802
nan,1564,SF,1838,43560.0,4,3,0,nan,nan,nan,nan,nan,nan,524900.0,7170.588971786401
nan,2720,CC,750,,1,1,0,nan,nan,nan,nan,nan,nan,200000.0,3376.5540887773764
North Smithfield Blackstone Line,2896,SF,1600,11290.0,5,2,0,nan,nan,nan,nan,nan,nan,365085.0,
nan,2379,SF,3013,65340.0,3,2,0,nan,nan,nan,nan,nan,nan,599000.0,5615.2519727232175
nan,2771,SF,1352,100624.0,3,1,0,nan,nan,nan,nan,nan,nan,399000.0,4177.411965578229
nan,2790,SF,1536,10000.0,2,2,0,nan,nan,nan,nan,nan,nan,425000.0,5546.271907490266
nan,2726,SF,2188,6970.0,3,2,0,nan,nan,nan,nan,nan,nan,520000.0,5420.003259859279
Point of Pines,2151,SF,2464,4008.0,5,2,0,nan,nan,nan,nan,nan,nan,734900.0,
Morningside,2474,SF,3528,9439.0,6,4,0,nan,nan,nan,nan,nan,nan,1200000.0,
nan,1890,SF,3243,20608.0,5,3,0,nan,nan,nan,nan,nan,nan,1799000.0,7347.349450078128
nan,2421,SF,3600,17678.0,4,3,0,nan,nan,nan,nan,nan,nan,1549000.0,6118.494820638111
nan,2135,CC,1353,,4,1,0,nan,nan,nan,nan,nan,nan,609000.0,3778.6041355513653
Cliff Estates,2481,SF,3050,20285.0,4,3,0,nan,nan,nan,nan,nan,nan,2575000.0,
nan,2370,CC,1546,28590.0,3,3,0,nan,nan,nan,nan,nan,nan,529900.0,5671.740215011534
Kendall Estates,1453,SF,4144,39127.0,4,3,0,nan,nan,nan,nan,nan,nan,879900.0,
nan,2655,SF,4511,20037.0,6,7,0,nan,nan,nan,nan,nan,nan,3995000.0,6151.564467983534
nan,2635,SF,1747,23958.0,3,2,0,nan,nan,nan,nan,nan,nan,965000.0,5594.959651631256
nan,2127,CC,1621,,3,2,0,nan,nan,nan,nan,nan,nan,979000.0,4576.651131187207
nan,2169,SF,1726,5375.0,4,2,0,nan,nan,nan,nan,nan,nan,799900.0,5290.262549249639
nan,2141,SF,1207,989.0,3,1,0,nan,nan,nan,nan,nan,nan,1099900.0,3794.814683870445
nan,1915,SF,2929,4443.0,6,2,0,nan,nan,nan,nan,nan,nan,639900.0,6300.598363412236
nan,1532,SF,1516,22372.0,3,1,0,nan,nan,nan,nan,nan,nan,499000.0,4620.598641072101
